source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,24,7,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,22,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,7,23,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,0,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,22,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,8,23,12.971507188041635,0.0
