source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,24,13,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,13,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,14,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,15,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,16,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,17,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,18,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,19,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,20,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,21,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,22,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,23,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,24,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,25,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,26,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,0,4.236154278426641,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,1,4.160788616469076,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,2,4.2070236144848145,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,3,4.381218918668084,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,4,4.098740912711058,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,5,4.246380744124944,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,6,4.084438124478158,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,7,4.55542403655611,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,8,4.305636985972067,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,9,4.180479461822852,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,10,4.36685700412016,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,11,4.131556847008414,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,12,4.245747748910834,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,13,4.356156831229744,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,14,4.067935694999637,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,15,3.960564274198243,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,16,4.1759930577943045,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,17,4.152397626307091,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,18,4.0767364255865015,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,19,5.4815589123167205,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,20,3.964498080599192,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,21,4.567250959590349,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,22,4.541417706382151,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,27,23,4.403896357017251,0.0
rl,dqn | LDPC-DiscreteMI-v0,24,28,0,4.236154278426641,0.0
