source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,48,24,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,25,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,26,2,12.092320047961632,0.0
