source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteResidual-v0,48,55,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,11,13.321643039896383,0.0
