source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,serial_emulated,48,33,6,11.839148153182606,0.0
baseline,serial_emulated,48,33,7,11.456458948829152,0.0
baseline,serial_emulated,48,33,8,12.898460306431238,0.0
baseline,serial_emulated,48,33,9,11.66318145706882,0.0
baseline,serial_emulated,48,33,10,11.456458948829152,0.0
baseline,serial_emulated,48,33,11,11.748365585676448,0.0
baseline,serial_emulated,48,34,0,12.898460306431238,0.0
baseline,serial_emulated,48,34,1,11.456458948829152,0.0
baseline,serial_emulated,48,34,2,12.898460306431238,0.0
baseline,serial_emulated,48,34,3,11.66318145706882,0.0
baseline,serial_emulated,48,34,4,11.748365585676448,0.0
baseline,serial_emulated,48,34,5,11.456458948829152,0.0
baseline,serial_emulated,48,34,6,11.839148153182606,0.0
baseline,serial_emulated,48,34,7,11.456458948829152,0.0
baseline,serial_emulated,48,34,8,12.898460306431238,0.0
baseline,serial_emulated,48,34,9,11.66318145706882,0.0
baseline,serial_emulated,48,34,10,11.456458948829152,0.0
baseline,serial_emulated,48,34,11,11.748365585676448,0.0
baseline,serial_emulated,48,35,0,12.898460306431238,0.0
baseline,serial_emulated,48,35,1,11.456458948829152,0.0
baseline,serial_emulated,48,35,2,12.898460306431238,0.0
baseline,serial_emulated,48,35,3,11.66318145706882,0.0
baseline,serial_emulated,48,35,4,11.748365585676448,0.0
baseline,serial_emulated,48,35,5,11.456458948829152,0.0
baseline,serial_emulated,48,35,6,11.839148153182606,0.0
baseline,serial_emulated,48,35,7,11.456458948829152,0.0
baseline,serial_emulated,48,35,8,12.898460306431238,0.0
baseline,serial_emulated,48,35,9,11.66318145706882,0.0
baseline,serial_emulated,48,35,10,11.456458948829152,0.0
baseline,serial_emulated,48,35,11,11.748365585676448,0.0
baseline,serial_emulated,48,36,0,12.898460306431238,0.0
baseline,serial_emulated,48,36,1,11.456458948829152,0.0
baseline,serial_emulated,48,36,2,12.898460306431238,0.0
baseline,serial_emulated,48,36,3,11.66318145706882,0.0
baseline,serial_emulated,48,36,4,11.748365585676448,0.0
baseline,serial_emulated,48,36,5,11.456458948829152,0.0
baseline,serial_emulated,48,36,6,11.839148153182606,0.0
baseline,serial_emulated,48,36,7,11.456458948829152,0.0
baseline,serial_emulated,48,36,8,12.898460306431238,0.0
baseline,serial_emulated,48,36,9,11.66318145706882,0.0
baseline,serial_emulated,48,36,10,11.456458948829152,0.0
baseline,serial_emulated,48,36,11,11.748365585676448,0.0
baseline,serial_emulated,48,37,0,12.898460306431238,0.0
baseline,serial_emulated,48,37,1,11.456458948829152,0.0
baseline,serial_emulated,48,37,2,12.898460306431238,0.0
baseline,serial_emulated,48,37,3,11.66318145706882,0.0
baseline,serial_emulated,48,37,4,11.748365585676448,0.0
baseline,serial_emulated,48,37,5,11.456458948829152,0.0
baseline,serial_emulated,48,37,6,11.839148153182606,0.0
baseline,serial_emulated,48,37,7,11.456458948829152,0.0
baseline,serial_emulated,48,37,8,12.898460306431238,0.0
baseline,serial_emulated,48,37,9,11.66318145706882,0.0
baseline,serial_emulated,48,37,10,11.456458948829152,0.0
baseline,serial_emulated,48,37,11,11.748365585676448,0.0
baseline,serial_emulated,48,38,0,12.898460306431238,0.0
baseline,serial_emulated,48,38,1,11.456458948829152,0.0
baseline,serial_emulated,48,38,2,12.898460306431238,0.0
baseline,serial_emulated,48,38,3,11.66318145706882,0.0
baseline,serial_emulated,48,38,4,11.748365585676448,0.0
baseline,serial_emulated,48,38,5,11.456458948829152,0.0
baseline,serial_emulated,48,38,6,11.839148153182606,0.0
