source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,layered,384,11,4,12.594952083190927,0.0
baseline,layered,384,11,5,11.970535478373797,0.0
baseline,layered,384,11,6,10.40445383193177,0.0
baseline,layered,384,11,7,10.933731170263956,0.0
baseline,layered,384,11,8,11.831800193057544,0.0
baseline,layered,384,11,9,10.367150932122627,0.0
baseline,layered,384,11,10,11.919841223020628,0.0
baseline,layered,384,11,11,9.021372145420052,0.0
baseline,layered,384,11,12,9.842330671230176,0.0
baseline,layered,384,11,13,10.095467243100078,0.0
baseline,layered,384,11,14,9.901259927871932,0.0
baseline,layered,384,11,15,9.838328977267318,0.0
baseline,layered,384,11,16,9.824728222003664,0.0
baseline,layered,384,11,17,10.377626057964104,0.0
baseline,layered,384,11,18,9.824643939815003,0.0
baseline,layered,384,11,19,10.809636813891698,0.0
baseline,layered,384,11,20,8.757456341208867,0.0
baseline,layered,384,11,21,7.356530097828966,0.0
baseline,layered,384,11,22,7.2619688188306055,0.0
baseline,layered,384,11,23,7.415491672386558,0.0
baseline,layered,384,11,24,7.170127229546807,0.0
baseline,layered,384,11,25,8.077606944582671,0.0
baseline,layered,384,11,26,6.528228243267912,0.0
baseline,layered,384,11,27,7.6155566525509295,0.0
baseline,layered,384,11,28,7.8684756573012535,0.0
baseline,layered,384,11,29,6.615654947277729,0.0
baseline,layered,384,11,30,6.746778659831994,0.0
baseline,layered,384,11,31,8.023094873642245,0.0
baseline,layered,384,11,32,8.091813076864048,0.0
baseline,layered,384,11,33,6.217099805364531,0.0
baseline,layered,384,11,34,7.5086678031557526,0.0
baseline,layered,384,11,35,9.853920339187573,0.0
baseline,layered,384,11,36,7.924029831446546,0.0
baseline,layered,384,11,37,5.024173211528925,0.0
baseline,layered,384,11,38,9.853920339187573,0.0
baseline,layered,384,11,39,8.689628471512316,0.0
baseline,layered,384,11,40,5.036139137007967,0.0
baseline,layered,384,11,41,9.853920339187573,0.0
baseline,layered,384,12,0,10.377877283045763,0.0
baseline,layered,384,12,1,9.874311736204918,0.0
baseline,layered,384,12,2,9.763413516657,0.0
baseline,layered,384,12,3,9.487770635463153,0.0
baseline,layered,384,12,4,13.218216533046744,0.0
baseline,layered,384,12,5,12.801612424936774,0.0
baseline,layered,384,12,6,11.709316701095993,0.0
baseline,layered,384,12,7,11.831204872332822,0.0
baseline,layered,384,12,8,12.455064642913362,0.0
baseline,layered,384,12,9,10.367150932122627,0.0
baseline,layered,384,12,10,12.917133558896202,0.0
baseline,layered,384,12,11,11.993593602926053,0.0
baseline,layered,384,12,12,9.842330671230176,0.0
baseline,layered,384,12,13,11.172366469476454,0.0
baseline,layered,384,12,14,10.479547594363654,0.0
baseline,layered,384,12,15,10.461593427123136,0.0
baseline,layered,384,12,16,10.393271329125156,0.0
baseline,layered,384,12,17,10.377626057964104,0.0
baseline,layered,384,12,18,11.071259359659466,0.0
baseline,layered,384,12,19,11.432901263747516,0.0
baseline,layered,384,12,20,8.757456341208867,0.0
baseline,layered,384,12,21,8.702654130799436,0.0
baseline,layered,384,12,22,7.2619688188306055,0.0
baseline,layered,384,12,23,8.038756122242376,0.0
baseline,layered,384,12,24,7.880806113448673,0.0
baseline,layered,384,12,25,8.908626211057094,0.0
baseline,layered,384,12,26,7.6051966857505535,0.0
baseline,layered,384,12,27,8.446575919025353,0.0
baseline,layered,384,12,28,7.8684756573012535,0.0
baseline,layered,384,12,29,7.446674213752153,0.0
baseline,layered,384,12,30,7.814002542944407,0.0
baseline,layered,384,12,31,8.98690765112845,0.0
baseline,layered,384,12,32,8.715077526719865,0.0
baseline,layered,384,12,33,6.84045077535318,0.0
baseline,layered,384,12,34,8.854791836126223,0.0
baseline,layered,384,12,35,9.853920339187573,0.0
baseline,layered,384,12,36,9.170645251291011,0.0
baseline,layered,384,12,37,5.9879859890151295,0.0
baseline,layered,384,12,38,9.853920339187573,0.0
baseline,layered,384,12,39,9.936243891356781,0.0
baseline,layered,384,12,40,5.75899872012262,0.0
baseline,layered,384,12,41,9.853920339187573,0.0
baseline,layered,384,13,0,11.54934197024744,0.0
baseline,layered,384,13,1,10.531628185205712,0.0
baseline,layered,384,13,2,10.578733390262155,0.0
baseline,layered,384,13,3,9.767625936223697,0.0
