source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,residual,24,20,23,33.49749381309769,0.0
baseline,residual,24,21,0,30.84383652611219,0.0
baseline,residual,24,21,1,36.066719602231935,0.0
baseline,residual,24,21,2,30.84383652611219,0.0
baseline,residual,24,21,3,36.066719602231935,0.0
baseline,residual,24,21,4,36.066719602231935,0.0
baseline,residual,24,21,5,32.17548772923569,0.0
baseline,residual,24,21,6,32.34642568641269,0.0
baseline,residual,24,21,7,36.066719602231935,0.0
baseline,residual,24,21,8,30.84383652611219,0.0
baseline,residual,24,21,9,36.066719602231935,0.0
baseline,residual,24,21,10,30.84383652611219,0.0
baseline,residual,24,21,11,36.066719602231935,0.0
baseline,residual,24,21,12,30.84383652611219,0.0
baseline,residual,24,21,13,36.066719602231935,0.0
baseline,residual,24,21,14,36.066719602231935,0.0
baseline,residual,24,21,15,30.84383652611219,0.0
baseline,residual,24,21,16,32.17548772923569,0.0
baseline,residual,24,21,17,36.066719602231935,0.0
baseline,residual,24,21,18,36.066719602231935,0.0
baseline,residual,24,21,19,30.84383652611219,0.0
baseline,residual,24,21,20,36.066719602231935,0.0
baseline,residual,24,21,21,30.84383652611219,0.0
baseline,residual,24,21,22,30.84383652611219,0.0
baseline,residual,24,21,23,36.066719602231935,0.0
baseline,residual,24,22,0,33.18379378524354,0.0
baseline,residual,24,22,1,39.19856674105823,0.0
baseline,residual,24,22,2,33.18379378524354,0.0
baseline,residual,24,22,3,39.19856674105823,0.0
baseline,residual,24,22,4,39.19856674105823,0.0
baseline,residual,24,22,5,32.17548772923569,0.0
baseline,residual,24,22,6,35.50686663982123,0.0
baseline,residual,24,22,7,39.19856674105823,0.0
baseline,residual,24,22,8,33.18379378524354,0.0
baseline,residual,24,22,9,39.19856674105823,0.0
baseline,residual,24,22,10,33.18379378524354,0.0
baseline,residual,24,22,11,39.19856674105823,0.0
baseline,residual,24,22,12,33.18379378524354,0.0
baseline,residual,24,22,13,39.19856674105823,0.0
baseline,residual,24,22,14,39.19856674105823,0.0
baseline,residual,24,22,15,33.18379378524354,0.0
baseline,residual,24,22,16,32.17548772923569,0.0
baseline,residual,24,22,17,39.19856674105823,0.0
baseline,residual,24,22,18,39.19856674105823,0.0
baseline,residual,24,22,19,33.18379378524354,0.0
baseline,residual,24,22,20,39.19856674105823,0.0
baseline,residual,24,22,21,33.18379378524354,0.0
baseline,residual,24,22,22,33.18379378524354,0.0
baseline,residual,24,22,23,39.19856674105823,0.0
baseline,residual,24,23,0,35.23919860043178,0.0
