source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
baseline,residual,48,53,5,0.0,0.0
baseline,residual,48,53,6,0.0,0.0
baseline,residual,48,53,7,0.0,0.0
baseline,residual,48,53,8,0.0,0.0
baseline,residual,48,53,9,0.0,0.0
baseline,residual,48,53,10,0.0,0.0
baseline,residual,48,53,11,0.0,0.0
baseline,residual,48,54,0,0.0,0.0
baseline,residual,48,54,1,0.0,0.0
baseline,residual,48,54,2,0.0,0.0
baseline,residual,48,54,3,0.0,0.0
baseline,residual,48,54,4,0.0,0.0
baseline,residual,48,54,5,0.0,0.0
baseline,residual,48,54,6,0.0,0.0
baseline,residual,48,54,7,0.0,0.0
baseline,residual,48,54,8,0.0,0.0
baseline,residual,48,54,9,0.0,0.0
baseline,residual,48,54,10,0.0,0.0
baseline,residual,48,54,11,0.0,0.0
baseline,residual,48,55,0,0.0,0.0
baseline,residual,48,55,1,0.0,0.0
baseline,residual,48,55,2,0.0,0.0
baseline,residual,48,55,3,0.0,0.0
baseline,residual,48,55,4,0.0,0.0
baseline,residual,48,55,5,0.0,0.0
baseline,residual,48,55,6,0.0,0.0
baseline,residual,48,55,7,0.0,0.0
baseline,residual,48,55,8,0.0,0.0
baseline,residual,48,55,9,0.0,0.0
baseline,residual,48,55,10,0.0,0.0
baseline,residual,48,55,11,0.0,0.0
baseline,residual,48,56,0,0.0,0.0
baseline,residual,48,56,1,0.0,0.0
baseline,residual,48,56,2,0.0,0.0
baseline,residual,48,56,3,0.0,0.0
baseline,residual,48,56,4,0.0,0.0
baseline,residual,48,56,5,0.0,0.0
baseline,residual,48,56,6,0.0,0.0
baseline,residual,48,56,7,0.0,0.0
baseline,residual,48,56,8,0.0,0.0
baseline,residual,48,56,9,0.0,0.0
baseline,residual,48,56,10,0.0,0.0
baseline,residual,48,56,11,0.0,0.0
baseline,residual,48,57,0,0.0,0.0
baseline,residual,48,57,1,0.0,0.0
baseline,residual,48,57,2,0.0,0.0
baseline,residual,48,57,3,0.0,0.0
baseline,residual,48,57,4,0.0,0.0
baseline,residual,48,57,5,0.0,0.0
baseline,residual,48,57,6,0.0,0.0
baseline,residual,48,57,7,0.0,0.0
baseline,residual,48,57,8,0.0,0.0
baseline,residual,48,57,9,0.0,0.0
baseline,residual,48,57,10,0.0,0.0
baseline,residual,48,57,11,0.0,0.0
baseline,residual,48,58,0,0.0,0.0
baseline,residual,48,58,1,0.0,0.0
baseline,residual,48,58,2,0.0,0.0
baseline,residual,48,58,3,0.0,0.0
baseline,residual,48,58,4,0.0,0.0
baseline,residual,48,58,5,0.0,0.0
baseline,residual,48,58,6,0.0,0.0
baseline,residual,48,58,7,0.0,0.0
baseline,residual,48,58,8,0.0,0.0
baseline,residual,48,58,9,0.0,0.0
baseline,residual,48,58,10,0.0,0.0
baseline,residual,48,58,11,0.0,0.0
baseline,residual,48,59,0,0.0,0.0
baseline,residual,48,59,1,0.0,0.0
baseline,residual,48,59,2,0.0,0.0
baseline,residual,48,59,3,0.0,0.0
baseline,residual,48,59,4,0.0,0.0
baseline,residual,48,59,5,0.0,0.0
baseline,residual,48,59,6,0.0,0.0
baseline,residual,48,59,7,0.0,0.0
baseline,residual,48,59,8,0.0,0.0
baseline,residual,48,59,9,0.0,0.0
baseline,residual,48,59,10,0.0,0.0
baseline,residual,48,59,11,0.0,0.0
baseline,residual,48,60,0,0.0,0.0
baseline,residual,48,60,1,0.0,0.0
baseline,residual,48,60,2,0.0,0.0
baseline,residual,48,60,3,0.0,0.0
baseline,residual,48,60,4,0.0,0.0
baseline,residual,48,60,5,0.0,0.0
baseline,residual,48,60,6,0.0,0.0
baseline,residual,48,60,7,0.0,0.0
baseline,residual,48,60,8,0.0,0.0
baseline,residual,48,60,9,0.0,0.0
baseline,residual,48,60,10,0.0,0.0
baseline,residual,48,60,11,0.0,0.0
