source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,serial_emulated,24,11,3,4.8036564508720145,0.0
baseline,serial_emulated,24,11,4,4.104238379106944,0.0
baseline,serial_emulated,24,11,5,4.553867920468409,0.0
baseline,serial_emulated,24,11,6,4.595098594339022,0.0
baseline,serial_emulated,24,11,7,4.458983969629192,0.0
baseline,serial_emulated,24,11,8,4.51843612503524,0.0
baseline,serial_emulated,24,11,9,3.7760156268171494,0.0
baseline,serial_emulated,24,11,10,4.287909174237483,0.0
baseline,serial_emulated,24,11,11,3.9925144362070486,0.0
baseline,serial_emulated,24,11,12,4.357547351766173,0.0
baseline,serial_emulated,24,11,13,4.40784535667892,0.0
baseline,serial_emulated,24,11,14,4.299216122656066,0.0
baseline,serial_emulated,24,11,15,4.48560035630065,0.0
baseline,serial_emulated,24,11,16,4.1980343767830135,0.0
baseline,serial_emulated,24,11,17,4.774516351127667,0.0
baseline,serial_emulated,24,11,18,4.157440025307386,0.0
baseline,serial_emulated,24,11,19,5.327586116582386,0.0
baseline,serial_emulated,24,11,20,4.455120826797236,0.0
baseline,serial_emulated,24,11,21,4.445596988200965,0.0
baseline,serial_emulated,24,11,22,4.588855702042096,0.0
baseline,serial_emulated,24,11,23,3.7979819699451127,0.0
baseline,serial_emulated,24,12,0,4.35608715439484,0.0
baseline,serial_emulated,24,12,1,4.4448339176742815,0.0
baseline,serial_emulated,24,12,2,4.14503136750035,0.0
baseline,serial_emulated,24,12,3,4.8036564508720145,0.0
baseline,serial_emulated,24,12,4,4.091110399926858,0.0
baseline,serial_emulated,24,12,5,4.548345999646833,0.0
baseline,serial_emulated,24,12,6,4.576489156105661,0.0
baseline,serial_emulated,24,12,7,4.458983969629192,0.0
baseline,serial_emulated,24,12,8,4.49778990615662,0.0
baseline,serial_emulated,24,12,9,3.7760156268171494,0.0
baseline,serial_emulated,24,12,10,4.271272052659409,0.0
baseline,serial_emulated,24,12,11,3.9925144362070486,0.0
baseline,serial_emulated,24,12,12,4.339627744192806,0.0
baseline,serial_emulated,24,12,13,4.40784535667892,0.0
baseline,serial_emulated,24,12,14,4.282178593792895,0.0
baseline,serial_emulated,24,12,15,4.4767652829861255,0.0
baseline,serial_emulated,24,12,16,4.160241542176025,0.0
baseline,serial_emulated,24,12,17,4.774516351127667,0.0
baseline,serial_emulated,24,12,18,4.148877565844223,0.0
baseline,serial_emulated,24,12,19,5.318751043267862,0.0
baseline,serial_emulated,24,12,20,4.455120826797236,0.0
baseline,serial_emulated,24,12,21,4.43455314655781,0.0
baseline,serial_emulated,24,12,22,4.568053381165839,0.0
baseline,serial_emulated,24,12,23,3.7979819699451127,0.0
baseline,serial_emulated,24,13,0,4.382227413636711,0.0
baseline,serial_emulated,24,13,1,4.4448339176742815,0.0
baseline,serial_emulated,24,13,2,4.158314953481433,0.0
baseline,serial_emulated,24,13,3,4.8036564508720145,0.0
baseline,serial_emulated,24,13,4,4.100313974802639,0.0
baseline,serial_emulated,24,13,5,4.548345999646833,0.0
baseline,serial_emulated,24,13,6,4.587455851004364,0.0
baseline,serial_emulated,24,13,7,4.458983969629192,0.0
baseline,serial_emulated,24,13,8,4.511105812486927,0.0
baseline,serial_emulated,24,13,9,3.7760156268171494,0.0
baseline,serial_emulated,24,13,10,4.280053769272092,0.0
baseline,serial_emulated,24,13,11,3.9925144362070486,0.0
baseline,serial_emulated,24,13,12,4.350564556556362,0.0
baseline,serial_emulated,24,13,13,4.40784535667892,0.0
baseline,serial_emulated,24,13,14,4.29407278479707,0.0
baseline,serial_emulated,24,13,15,4.48115465486201,0.0
baseline,serial_emulated,24,13,16,4.175924640617892,0.0
baseline,serial_emulated,24,13,17,4.77890572300355,0.0
baseline,serial_emulated,24,13,18,4.15328796845269,0.0
baseline,serial_emulated,24,13,19,5.323140415143746,0.0
baseline,serial_emulated,24,13,20,4.455120826797236,0.0
baseline,serial_emulated,24,13,21,4.440039861402666,0.0
baseline,serial_emulated,24,13,22,4.582506540043016,0.0
baseline,serial_emulated,24,13,23,3.7979819699451127,0.0
baseline,serial_emulated,24,14,0,4.451224028507598,0.0
baseline,serial_emulated,24,14,1,4.4448339176742815,0.0
baseline,serial_emulated,24,14,2,4.201012152292328,0.0
baseline,serial_emulated,24,14,3,4.8036564508720145,0.0
baseline,serial_emulated,24,14,4,4.12941438624719,0.0
baseline,serial_emulated,24,14,5,4.548345999646833,0.0
baseline,serial_emulated,24,14,6,4.615438435734156,0.0
baseline,serial_emulated,24,14,7,4.458983969629192,0.0
baseline,serial_emulated,24,14,8,4.5432506158834,0.0
baseline,serial_emulated,24,14,9,3.7760156268171494,0.0
baseline,serial_emulated,24,14,10,4.305664033200352,0.0
baseline,serial_emulated,24,14,11,3.9925144362070486,0.0
baseline,serial_emulated,24,14,12,4.376475635640831,0.0
baseline,serial_emulated,24,14,13,4.40784535667892,0.0
baseline,serial_emulated,24,14,14,4.320166815140174,0.0
baseline,serial_emulated,24,14,15,4.4938954841821515,0.0
baseline,serial_emulated,24,14,16,4.22266825018781,0.0
baseline,serial_emulated,24,14,17,4.7916465523236935,0.0
baseline,serial_emulated,24,14,18,4.174562588139554,0.0
baseline,serial_emulated,24,14,19,5.335881244463889,0.0
baseline,serial_emulated,24,14,20,4.455120826797236,0.0
baseline,serial_emulated,24,14,21,4.455965898052843,0.0
baseline,serial_emulated,24,14,22,4.614143070716178,0.0
baseline,serial_emulated,24,14,23,3.7979819699451127,0.0
baseline,serial_emulated,24,15,0,4.4575832264673405,0.0
baseline,serial_emulated,24,15,1,4.4448339176742815,0.0
baseline,serial_emulated,24,15,2,4.2063825079145625,0.0
baseline,serial_emulated,24,15,3,4.8036564508720145,0.0
baseline,serial_emulated,24,15,4,4.130858522389084,0.0
baseline,serial_emulated,24,15,5,4.548345999646833,0.0
baseline,serial_emulated,24,15,6,4.616951608241855,0.0
baseline,serial_emulated,24,15,7,4.458983969629192,0.0
baseline,serial_emulated,24,15,8,4.5455657248997765,0.0
baseline,serial_emulated,24,15,9,3.7760156268171494,0.0
baseline,serial_emulated,24,15,10,4.307134580631968,0.0
baseline,serial_emulated,24,15,11,3.9925144362070486,0.0
baseline,serial_emulated,24,15,12,4.37794138645302,0.0
baseline,serial_emulated,24,15,13,4.40784535667892,0.0
baseline,serial_emulated,24,15,14,4.3214702386065165,0.0
baseline,serial_emulated,24,15,15,4.4947096666418895,0.0
baseline,serial_emulated,24,15,16,4.224816540668993,0.0
baseline,serial_emulated,24,15,17,4.792460734783431,0.0
baseline,serial_emulated,24,15,18,4.175402846734687,0.0
baseline,serial_emulated,24,15,19,5.336695426923626,0.0
baseline,serial_emulated,24,15,20,4.455120826797236,0.0
baseline,serial_emulated,24,15,21,4.456983626127514,0.0
baseline,serial_emulated,24,15,22,4.616799870867504,0.0
baseline,serial_emulated,24,15,23,3.7979819699451127,0.0
baseline,serial_emulated,24,16,0,4.424437274236375,0.0
baseline,serial_emulated,24,16,1,4.4448339176742815,0.0
baseline,serial_emulated,24,16,2,4.189861531170703,0.0
baseline,serial_emulated,24,16,3,4.8036564508720145,0.0
baseline,serial_emulated,24,16,4,4.119875748754153,0.0
baseline,serial_emulated,24,16,5,4.548345999646833,0.0
baseline,serial_emulated,24,16,6,4.599305526985983,0.0
baseline,serial_emulated,24,16,7,4.458983969629192,0.0
baseline,serial_emulated,24,16,8,4.529064251314578,0.0
baseline,serial_emulated,24,16,9,3.7760156268171494,0.0
baseline,serial_emulated,24,16,10,4.295648911787915,0.0
baseline,serial_emulated,24,16,11,3.9925144362070486,0.0
baseline,serial_emulated,24,16,12,4.361743393732217,0.0
baseline,serial_emulated,24,16,13,4.40784535667892,0.0
baseline,serial_emulated,24,16,14,4.305024107959472,0.0
baseline,serial_emulated,24,16,15,4.489051210923902,0.0
baseline,serial_emulated,24,16,16,4.206995964926862,0.0
baseline,serial_emulated,24,16,17,4.786802279065443,0.0
baseline,serial_emulated,24,16,18,4.169512148497984,0.0
baseline,serial_emulated,24,16,19,5.331036971205638,0.0
baseline,serial_emulated,24,16,20,4.455120826797236,0.0
baseline,serial_emulated,24,16,21,4.449910556480031,0.0
baseline,serial_emulated,24,16,22,4.602680811786478,0.0
baseline,serial_emulated,24,16,23,3.7979819699451127,0.0
baseline,serial_emulated,24,17,0,4.479680959657797,0.0
baseline,serial_emulated,24,17,1,4.4448339176742815,0.0
baseline,serial_emulated,24,17,2,4.221588244491521,0.0
baseline,serial_emulated,24,17,3,4.8036564508720145,0.0
baseline,serial_emulated,24,17,4,4.1433962500641845,0.0
baseline,serial_emulated,24,17,5,4.548345999646833,0.0
baseline,serial_emulated,24,17,6,4.62162328618305,0.0
baseline,serial_emulated,24,17,7,4.458983969629192,0.0
baseline,serial_emulated,24,17,8,4.555276828561394,0.0
baseline,serial_emulated,24,17,9,3.7760156268171494,0.0
baseline,serial_emulated,24,17,10,4.315674512500878,0.0
baseline,serial_emulated,24,17,11,3.9925144362070486,0.0
baseline,serial_emulated,24,17,12,4.381752603232482,0.0
baseline,serial_emulated,24,17,13,4.40784535667892,0.0
baseline,serial_emulated,24,17,14,4.324995648208538,0.0
baseline,serial_emulated,24,17,15,4.499070812680253,0.0
baseline,serial_emulated,24,17,16,4.244591097771712,0.0
baseline,serial_emulated,24,17,17,4.7968218808217955,0.0
baseline,serial_emulated,24,17,18,4.183535211368625,0.0
baseline,serial_emulated,24,17,19,5.34105657296199,0.0
baseline,serial_emulated,24,17,20,4.455120826797236,0.0
baseline,serial_emulated,24,17,21,4.46243505867547,0.0
baseline,serial_emulated,24,17,22,4.627955110937166,0.0
baseline,serial_emulated,24,17,23,3.7979819699451127,0.0
baseline,serial_emulated,24,18,0,4.496176847795178,0.0
baseline,serial_emulated,24,18,1,4.4448339176742815,0.0
baseline,serial_emulated,24,18,2,4.233919358788788,0.0
baseline,serial_emulated,24,18,3,4.8036564508720145,0.0
baseline,serial_emulated,24,18,4,4.147659881483662,0.0
baseline,serial_emulated,24,18,5,4.548345999646833,0.0
baseline,serial_emulated,24,18,6,4.626818092044704,0.0
baseline,serial_emulated,24,18,7,4.458983969629192,0.0
baseline,serial_emulated,24,18,8,4.561609769543239,0.0
baseline,serial_emulated,24,18,9,3.7760156268171494,0.0
baseline,serial_emulated,24,18,10,4.320132610759052,0.0
baseline,serial_emulated,24,18,11,3.9925144362070486,0.0
baseline,serial_emulated,24,18,12,4.386579734174673,0.0
baseline,serial_emulated,24,18,13,4.40784535667892,0.0
baseline,serial_emulated,24,18,14,4.32985419028152,0.0
baseline,serial_emulated,24,18,15,4.501300671672554,0.0
baseline,serial_emulated,24,18,16,4.251444319173667,0.0
baseline,serial_emulated,24,18,17,4.799051739814096,0.0
baseline,serial_emulated,24,18,18,4.185893305418053,0.0
baseline,serial_emulated,24,18,19,5.343286431954291,0.0
baseline,serial_emulated,24,18,20,4.455120826797236,0.0
baseline,serial_emulated,24,18,21,4.465222382415846,0.0
baseline,serial_emulated,24,18,22,4.63439752582978,0.0
baseline,serial_emulated,24,18,23,3.7979819699451127,0.0
baseline,serial_emulated,24,19,0,4.518158405644583,0.0
baseline,serial_emulated,24,19,1,4.4448339176742815,0.0
baseline,serial_emulated,24,19,2,4.244927001067033,0.0
baseline,serial_emulated,24,19,3,4.8036564508720145,0.0
baseline,serial_emulated,24,19,4,4.159306406277479,0.0
baseline,serial_emulated,24,19,5,4.548345999646833,0.0
baseline,serial_emulated,24,19,6,4.635211265840913,0.0
baseline,serial_emulated,24,19,7,4.458983969629192,0.0
baseline,serial_emulated,24,19,8,4.571424192752534,0.0
baseline,serial_emulated,24,19,9,3.7760156268171494,0.0
baseline,serial_emulated,24,19,10,4.328348843117696,0.0
baseline,serial_emulated,24,19,11,3.9925144362070486,0.0
baseline,serial_emulated,24,19,12,4.3947546943463545,0.0
baseline,serial_emulated,24,19,13,4.40784535667892,0.0
baseline,serial_emulated,24,19,14,4.33661885817979,0.0
baseline,serial_emulated,24,19,15,4.506114731645606,0.0
baseline,serial_emulated,24,19,16,4.268668466570364,0.0
